
  1%|▉                                                                                                                                                    | 12/1850 [00:01<04:03,  7.56it/s]

 24%|███████████████████████████████████▉                                                                                                                | 449/1850 [01:08<04:28,  5.21it/s]
{'loss': 0.396, 'grad_norm': 2.642340660095215, 'learning_rate': 0.0002607301241369401, 'epoch': 1.18}
{'loss': 0.4103, 'grad_norm': 2.7496964931488037, 'learning_rate': 0.0002605581327710636, 'epoch': 1.18}
{'loss': 0.3528, 'grad_norm': 2.9865243434906006, 'learning_rate': 0.0002603858225842166, 'epoch': 1.18}
{'loss': 0.109, 'grad_norm': 1.0874534845352173, 'learning_rate': 0.0002602131940732969, 'epoch': 1.19}
{'loss': 0.3755, 'grad_norm': 2.521172285079956, 'learning_rate': 0.0002600402477361205, 'epoch': 1.19}
{'loss': 0.3796, 'grad_norm': 2.2120883464813232, 'learning_rate': 0.0002598669840714196, 'epoch': 1.19}
{'loss': 0.1564, 'grad_norm': 1.5002328157424927, 'learning_rate': 0.0002596934035788417, 'epoch': 1.19}
{'loss': 0.056, 'grad_norm': 0.8729928135871887, 'learning_rate': 0.000259519506758948, 'epoch': 1.2}
{'loss': 0.1958, 'grad_norm': 1.9733998775482178, 'learning_rate': 0.0002593452941132117, 'epoch': 1.2}
{'loss': 0.1526, 'grad_norm': 1.593227505683899, 'learning_rate': 0.0002591707661440169, 'epoch': 1.2}
{'loss': 0.4343, 'grad_norm': 2.7364463806152344, 'learning_rate': 0.00025899592335465704, 'epoch': 1.21}
{'loss': 0.4132, 'grad_norm': 2.695113182067871, 'learning_rate': 0.0002588207662493333, 'epoch': 1.21}

 25%|████████████████████████████████████▊                                                                                                               | 460/1850 [01:10<03:20,  6.92it/s]
{'loss': 0.3083, 'grad_norm': 2.3073160648345947, 'learning_rate': 0.0002584695111121298, 'epoch': 1.21}
{'loss': 0.1456, 'grad_norm': 1.3362128734588623, 'learning_rate': 0.0002582934140931786, 'epoch': 1.22}
{'loss': 0.2385, 'grad_norm': 1.8302249908447266, 'learning_rate': 0.0002581170047841181, 'epoch': 1.22}
{'loss': 0.1628, 'grad_norm': 1.6163139343261719, 'learning_rate': 0.0002579402836936668, 'epoch': 1.22}
{'loss': 0.3834, 'grad_norm': 2.631260633468628, 'learning_rate': 0.0002577632513314426, 'epoch': 1.22}
{'loss': 0.0523, 'grad_norm': 0.7586777210235596, 'learning_rate': 0.0002575859082079608, 'epoch': 1.23}
{'loss': 0.322, 'grad_norm': 2.846017360687256, 'learning_rate': 0.00025740825483463293, 'epoch': 1.23}
{'loss': 0.3711, 'grad_norm': 3.2186450958251953, 'learning_rate': 0.0002572302917237653, 'epoch': 1.23}
{'loss': 0.1105, 'grad_norm': 1.0141037702560425, 'learning_rate': 0.00025705201938855735, 'epoch': 1.24}
{'loss': 0.3395, 'grad_norm': 2.4753737449645996, 'learning_rate': 0.0002568734383431002, 'epoch': 1.24}
{'loss': 0.1725, 'grad_norm': 2.0433998107910156, 'learning_rate': 0.00025669454910237535, 'epoch': 1.24}
{'loss': 0.2501, 'grad_norm': 2.22257924079895, 'learning_rate': 0.00025651535218225284, 'epoch': 1.24}

 26%|█████████████████████████████████████▉                                                                                                              | 474/1850 [01:12<03:02,  7.54it/s]
{'loss': 0.1233, 'grad_norm': 1.5321353673934937, 'learning_rate': 0.0002561560373717305, 'epoch': 1.25}
{'loss': 0.2455, 'grad_norm': 1.885055661201477, 'learning_rate': 0.0002559759205175013, 'epoch': 1.25}
{'loss': 0.1508, 'grad_norm': 1.3586989641189575, 'learning_rate': 0.0002557954980562129, 'epoch': 1.25}
{'loss': 0.323, 'grad_norm': 2.257068634033203, 'learning_rate': 0.0002556147705081568, 'epoch': 1.26}
{'loss': 0.1491, 'grad_norm': 1.3724968433380127, 'learning_rate': 0.00025543373839450445, 'epoch': 1.26}
{'loss': 0.1577, 'grad_norm': 1.291530728340149, 'learning_rate': 0.00025525240223730545, 'epoch': 1.26}
{'loss': 0.182, 'grad_norm': 1.738785743713379, 'learning_rate': 0.00025507076255948624, 'epoch': 1.26}
{'loss': 0.287, 'grad_norm': 2.396591901779175, 'learning_rate': 0.0002548888198848484, 'epoch': 1.27}
{'loss': 0.115, 'grad_norm': 1.1574996709823608, 'learning_rate': 0.00025470657473806763, 'epoch': 1.27}
{'loss': 0.1084, 'grad_norm': 0.9318981170654297, 'learning_rate': 0.0002545240276446915, 'epoch': 1.27}
{'loss': 0.214, 'grad_norm': 2.131956100463867, 'learning_rate': 0.00025434117913113847, 'epoch': 1.28}
{'loss': 0.068, 'grad_norm': 0.6471712589263916, 'learning_rate': 0.00025415802972469627, 'epoch': 1.28}
{'loss': 0.1048, 'grad_norm': 1.1482666730880737, 'learning_rate': 0.00025397457995352023, 'epoch': 1.28}
{'loss': 0.0597, 'grad_norm': 0.6714624166488647, 'learning_rate': 0.00025379083034663194, 'epoch': 1.28}

 26%|███████████████████████████████████████▏                                                                                                            | 490/1850 [01:14<02:54,  7.78it/s]
{'loss': 0.1248, 'grad_norm': 1.404334306716919, 'learning_rate': 0.00025342243374612626, 'epoch': 1.29}
{'loss': 0.1619, 'grad_norm': 1.5144340991973877, 'learning_rate': 0.0002532377878148692, 'epoch': 1.29}
{'loss': 0.1958, 'grad_norm': 1.7723942995071411, 'learning_rate': 0.0002530528441726172, 'epoch': 1.29}
{'loss': 0.2091, 'grad_norm': 2.109314203262329, 'learning_rate': 0.0002528676033526997, 'epoch': 1.3}
{'loss': 0.1747, 'grad_norm': 1.6770387887954712, 'learning_rate': 0.0002526820658893033, 'epoch': 1.3}
{'loss': 0.2088, 'grad_norm': 1.8856751918792725, 'learning_rate': 0.0002524962323174698, 'epoch': 1.3}
{'loss': 0.0971, 'grad_norm': 1.057668685913086, 'learning_rate': 0.000252310103173095, 'epoch': 1.31}
{'loss': 0.0926, 'grad_norm': 1.275230050086975, 'learning_rate': 0.00025212367899292713, 'epoch': 1.31}
{'loss': 0.1961, 'grad_norm': 1.6285282373428345, 'learning_rate': 0.00025193696031456514, 'epoch': 1.31}
{'loss': 0.0696, 'grad_norm': 0.7221857309341431, 'learning_rate': 0.0002517499476764572, 'epoch': 1.31}
{'loss': 0.2146, 'grad_norm': 1.9052343368530273, 'learning_rate': 0.0002515626416178993, 'epoch': 1.32}
{'loss': 0.1053, 'grad_norm': 1.2898796796798706, 'learning_rate': 0.0002513750426790335, 'epoch': 1.32}
{'loss': 0.3942, 'grad_norm': 2.3700084686279297, 'learning_rate': 0.00025118715140084644, 'epoch': 1.32}
{'loss': 0.06, 'grad_norm': 0.6902521848678589, 'learning_rate': 0.0002509989683251679, 'epoch': 1.32}

 27%|████████████████████████████████████████▎                                                                                                           | 504/1850 [01:16<02:58,  7.55it/s]
{'loss': 0.2118, 'grad_norm': 2.127323627471924, 'learning_rate': 0.0002506217289528606, 'epoch': 1.33}
{'loss': 0.1355, 'grad_norm': 1.5916805267333984, 'learning_rate': 0.00025043267374409245, 'epoch': 1.33}
{'loss': 0.1358, 'grad_norm': 1.370872974395752, 'learning_rate': 0.00025024332891355057, 'epoch': 1.34}
{'loss': 0.1057, 'grad_norm': 1.20853853225708, 'learning_rate': 0.0002500536950072563, 'epoch': 1.34}
{'loss': 0.2343, 'grad_norm': 1.9099146127700806, 'learning_rate': 0.0002498637725720646, 'epoch': 1.34}
{'loss': 0.2149, 'grad_norm': 2.178410768508911, 'learning_rate': 0.00024967356215566263, 'epoch': 1.34}
{'loss': 0.0621, 'grad_norm': 0.9657381176948547, 'learning_rate': 0.0002494830643065677, 'epoch': 1.35}
{'loss': 0.1143, 'grad_norm': 1.5414365530014038, 'learning_rate': 0.00024929227957412635, 'epoch': 1.35}
{'loss': 0.2233, 'grad_norm': 2.153418779373169, 'learning_rate': 0.00024910120850851216, 'epoch': 1.35}
{'loss': 0.0598, 'grad_norm': 0.9183279871940613, 'learning_rate': 0.0002489098516607246, 'epoch': 1.35}
{'loss': 0.0677, 'grad_norm': 0.7464816570281982, 'learning_rate': 0.00024871820958258706, 'epoch': 1.36}
{'loss': 0.2124, 'grad_norm': 1.7526057958602905, 'learning_rate': 0.00024852628282674553, 'epoch': 1.36}
{'loss': 0.2649, 'grad_norm': 1.835013747215271, 'learning_rate': 0.0002483340719466671, 'epoch': 1.36}

 28%|███████████████████████████████████████                                                                                                    | 520/1850 [01:18<02:51,  7.74it/s]
{'loss': 0.2255, 'grad_norm': 2.170846462249756, 'learning_rate': 0.00024794880003176247, 'epoch': 1.37}
{'loss': 0.0966, 'grad_norm': 1.2031155824661255, 'learning_rate': 0.0002477557401079605, 'epoch': 1.37}
{'loss': 0.2686, 'grad_norm': 2.4669113159179688, 'learning_rate': 0.0002475623982819668, 'epoch': 1.37}
{'loss': 0.2162, 'grad_norm': 1.605659008026123, 'learning_rate': 0.00024736877511132916, 'epoch': 1.38}
{'loss': 0.3601, 'grad_norm': 2.7102930545806885, 'learning_rate': 0.0002471748711544065, 'epoch': 1.38}
{'loss': 0.3881, 'grad_norm': 2.7623047828674316, 'learning_rate': 0.0002469806869703675, 'epoch': 1.38}
{'loss': 0.2949, 'grad_norm': 2.3900561332702637, 'learning_rate': 0.00024678622311918906, 'epoch': 1.38}
{'loss': 0.1339, 'grad_norm': 1.287170171737671, 'learning_rate': 0.00024659148016165436, 'epoch': 1.39}
{'loss': 0.3753, 'grad_norm': 3.302419424057007, 'learning_rate': 0.00024639645865935167, 'epoch': 1.39}
{'loss': 0.2895, 'grad_norm': 2.4162814617156982, 'learning_rate': 0.00024620115917467234, 'epoch': 1.39}
{'loss': 0.1707, 'grad_norm': 1.4696749448776245, 'learning_rate': 0.00024600558227080946, 'epoch': 1.39}
{'loss': 0.2665, 'grad_norm': 1.9604499340057373, 'learning_rate': 0.000245809728511756, 'epoch': 1.4}
{'loss': 0.6085, 'grad_norm': 3.1697545051574707, 'learning_rate': 0.0002456135984623034, 'epoch': 1.4}
{'loss': 0.2375, 'grad_norm': 2.2299396991729736, 'learning_rate': 0.00024541719268803995, 'epoch': 1.4}
{'loss': 0.3605, 'grad_norm': 2.730774402618408, 'learning_rate': 0.00024522051175534886, 'epoch': 1.41}

 29%|████████████████████████████████████████▎                                                                                                  | 536/1850 [01:20<02:47,  7.83it/s]
{'loss': 0.1083, 'grad_norm': 1.2614468336105347, 'learning_rate': 0.00024482632668418265, 'epoch': 1.41}
{'loss': 0.2907, 'grad_norm': 2.3511736392974854, 'learning_rate': 0.0002446288236824351, 'epoch': 1.41}
{'loss': 0.2113, 'grad_norm': 2.084116220474243, 'learning_rate': 0.0002444310477957115, 'epoch': 1.42}
{'loss': 0.3159, 'grad_norm': 2.8068695068359375, 'learning_rate': 0.00024423299959434636, 'epoch': 1.42}
{'loss': 0.4352, 'grad_norm': 2.5726428031921387, 'learning_rate': 0.00024403467964945915, 'epoch': 1.42}
{'loss': 0.1954, 'grad_norm': 2.107849359512329, 'learning_rate': 0.00024383608853295328, 'epoch': 1.42}
{'loss': 0.0969, 'grad_norm': 1.0037883520126343, 'learning_rate': 0.00024363722681751388, 'epoch': 1.43}
{'loss': 0.1832, 'grad_norm': 1.687383770942688, 'learning_rate': 0.00024343809507660664, 'epoch': 1.43}
{'loss': 0.2059, 'grad_norm': 1.9560867547988892, 'learning_rate': 0.0002432386938844758, 'epoch': 1.43}
{'loss': 0.291, 'grad_norm': 2.381678581237793, 'learning_rate': 0.00024303902381614265, 'epoch': 1.44}
{'loss': 0.0188, 'grad_norm': 0.2265102118253708, 'learning_rate': 0.00024283908544740386, 'epoch': 1.44}
{'loss': 0.4152, 'grad_norm': 2.7591843605041504, 'learning_rate': 0.00024263887935482983, 'epoch': 1.44}
{'loss': 0.125, 'grad_norm': 1.3751980066299438, 'learning_rate': 0.000242438406115763, 'epoch': 1.44}
{'loss': 0.3054, 'grad_norm': 2.0840072631835938, 'learning_rate': 0.00024223766630831616, 'epoch': 1.45}

 30%|█████████████████████████████████████████▍                                                                                                 | 551/1850 [01:22<02:58,  7.29it/s]
{'loss': 0.1743, 'grad_norm': 1.9336438179016113, 'learning_rate': 0.00024183538930457553, 'epoch': 1.45}
{'loss': 0.3539, 'grad_norm': 2.765744209289551, 'learning_rate': 0.00024163385326834427, 'epoch': 1.45}
{'loss': 0.5742, 'grad_norm': 2.9736506938934326, 'learning_rate': 0.0002414320529838547, 'epoch': 1.46}
{'loss': 0.1325, 'grad_norm': 1.4580843448638916, 'learning_rate': 0.00024122998903304644, 'epoch': 1.46}
{'loss': 0.2462, 'grad_norm': 2.227283477783203, 'learning_rate': 0.00024102766199861952, 'epoch': 1.46}
{'loss': 0.5753, 'grad_norm': 3.055840253829956, 'learning_rate': 0.00024082507246403256, 'epoch': 1.46}
{'loss': 0.2905, 'grad_norm': 2.6287009716033936, 'learning_rate': 0.0002406222210135013, 'epoch': 1.47}
{'loss': 0.1072, 'grad_norm': 1.0853382349014282, 'learning_rate': 0.00024041910823199668, 'epoch': 1.47}
{'loss': 0.0838, 'grad_norm': 1.012696623802185, 'learning_rate': 0.00024021573470524318, 'epoch': 1.47}
{'loss': 0.359, 'grad_norm': 2.4480748176574707, 'learning_rate': 0.0002400121010197174, 'epoch': 1.48}
{'loss': 0.1957, 'grad_norm': 1.7939093112945557, 'learning_rate': 0.00023980820776264595, 'epoch': 1.48}
{'loss': 0.1512, 'grad_norm': 1.5056737661361694, 'learning_rate': 0.00023960405552200413, 'epoch': 1.48}
{'loss': 0.0702, 'grad_norm': 0.9431801438331604, 'learning_rate': 0.00023939964488651407, 'epoch': 1.48}
{'loss': 0.2516, 'grad_norm': 2.2880725860595703, 'learning_rate': 0.00023919497644564298, 'epoch': 1.49}

 31%|██████████████████████████████████████████▌                                                                                                | 567/1850 [01:24<02:36,  8.19it/s]
{'loss': 0.0972, 'grad_norm': 1.259110450744629, 'learning_rate': 0.00023878486850934213, 'epoch': 1.49}
{'loss': 0.1934, 'grad_norm': 2.06882905960083, 'learning_rate': 0.00023857943019655724, 'epoch': 1.49}
{'loss': 0.1702, 'grad_norm': 1.7354844808578491, 'learning_rate': 0.00023837373644367777, 'epoch': 1.5}
{'loss': 0.0854, 'grad_norm': 0.9759450554847717, 'learning_rate': 0.00023816778784387094, 'epoch': 1.5}
{'loss': 0.2704, 'grad_norm': 2.0266377925872803, 'learning_rate': 0.00023796158499103925, 'epoch': 1.5}
{'loss': 0.1533, 'grad_norm': 1.5938578844070435, 'learning_rate': 0.00023775512847981812, 'epoch': 1.51}
{'loss': 0.1664, 'grad_norm': 1.6005463600158691, 'learning_rate': 0.0002375484189055746, 'epoch': 1.51}
{'loss': 0.5403, 'grad_norm': 2.9043214321136475, 'learning_rate': 0.00023734145686440545, 'epoch': 1.51}
{'loss': 0.1268, 'grad_norm': 1.0739667415618896, 'learning_rate': 0.00023713424295313557, 'epoch': 1.51}
{'loss': 0.2025, 'grad_norm': 1.974371314048767, 'learning_rate': 0.00023692677776931606, 'epoch': 1.52}
{'loss': 0.2236, 'grad_norm': 2.216531991958618, 'learning_rate': 0.00023671906191122268, 'epoch': 1.52}
{'loss': 0.1858, 'grad_norm': 2.2217764854431152, 'learning_rate': 0.00023651109597785412, 'epoch': 1.52}
{'loss': 0.1266, 'grad_norm': 1.4814579486846924, 'learning_rate': 0.0002363028805689301, 'epoch': 1.52}
{'loss': 0.6429, 'grad_norm': 3.3025572299957275, 'learning_rate': 0.00023609441628488992, 'epoch': 1.53}
{'loss': 0.3324, 'grad_norm': 2.265606641769409, 'learning_rate': 0.0002358857037268904, 'epoch': 1.53}

 31%|███████████████████████████████████████████▌                                                                                               | 579/1850 [01:26<02:43,  7.79it/s]
{'loss': 0.1537, 'grad_norm': 1.8231168985366821, 'learning_rate': 0.00023546753619721922, 'epoch': 1.54}
{'loss': 0.0743, 'grad_norm': 0.8049931526184082, 'learning_rate': 0.00023525808243143417, 'epoch': 1.54}
{'loss': 0.448, 'grad_norm': 2.9626362323760986, 'learning_rate': 0.0002350483828034597, 'epoch': 1.54}
{'loss': 0.0781, 'grad_norm': 1.2441858053207397, 'learning_rate': 0.00023483843791801513, 'epoch': 1.54}
{'loss': 0.3703, 'grad_norm': 2.5747885704040527, 'learning_rate': 0.000234628248380527, 'epoch': 1.55}
{'loss': 0.0831, 'grad_norm': 0.8753446340560913, 'learning_rate': 0.00023441781479712742, 'epoch': 1.55}
{'loss': 0.1177, 'grad_norm': 1.7053637504577637, 'learning_rate': 0.00023420713777465223, 'epoch': 1.55}
{'loss': 0.4182, 'grad_norm': 3.06026291847229, 'learning_rate': 0.00023399621792063928, 'epoch': 1.55}
{'loss': 0.3775, 'grad_norm': 2.5280323028564453, 'learning_rate': 0.00023378505584332681, 'epoch': 1.56}
{'loss': 0.1508, 'grad_norm': 1.83134925365448, 'learning_rate': 0.00023357365215165133, 'epoch': 1.56}
{'loss': 0.1437, 'grad_norm': 1.4689514636993408, 'learning_rate': 0.00023336200745524636, 'epoch': 1.56}
{'loss': 0.1909, 'grad_norm': 2.462857723236084, 'learning_rate': 0.00023315012236444017, 'epoch': 1.56}

 32%|████████████████████████████████████████████▍                                                                                              | 592/1850 [01:28<02:43,  7.69it/s]
{'loss': 0.2018, 'grad_norm': 2.0112595558166504, 'learning_rate': 0.00023272563344440243, 'epoch': 1.57}
{'loss': 0.1348, 'grad_norm': 1.4328410625457764, 'learning_rate': 0.0002325130308392867, 'epoch': 1.57}
{'loss': 0.0873, 'grad_norm': 1.01747465133667, 'learning_rate': 0.00023230019028799812, 'epoch': 1.58}
{'loss': 0.1014, 'grad_norm': 1.3117972612380981, 'learning_rate': 0.0002320871124043136, 'epoch': 1.58}
{'loss': 0.2037, 'grad_norm': 1.9878864288330078, 'learning_rate': 0.0002318737978026945, 'epoch': 1.58}
{'loss': 0.2585, 'grad_norm': 2.424325466156006, 'learning_rate': 0.00023166024709828475, 'epoch': 1.58}
{'loss': 0.0844, 'grad_norm': 1.0296342372894287, 'learning_rate': 0.00023144646090690922, 'epoch': 1.59}
{'loss': 0.122, 'grad_norm': 1.4278810024261475, 'learning_rate': 0.00023123243984507177, 'epoch': 1.59}
{'loss': 0.2504, 'grad_norm': 2.267005681991577, 'learning_rate': 0.00023101818452995362, 'epoch': 1.59}
{'loss': 0.2697, 'grad_norm': 2.5974009037017822, 'learning_rate': 0.00023080369557941155, 'epoch': 1.59}
{'loss': 0.1924, 'grad_norm': 1.8627114295959473, 'learning_rate': 0.00023058897361197603, 'epoch': 1.6}
{'loss': 0.4133, 'grad_norm': 3.0993738174438477, 'learning_rate': 0.00023037401924684946, 'epoch': 1.6}
{'loss': 0.1445, 'grad_norm': 1.4970289468765259, 'learning_rate': 0.00023015883310390452, 'epoch': 1.6}
{'loss': 0.1014, 'grad_norm': 1.2678149938583374, 'learning_rate': 0.0002299434158036822, 'epoch': 1.61}

 33%|█████████████████████████████████████████████▋                                                                                             | 608/1850 [01:30<02:35,  8.01it/s]
{'loss': 0.2578, 'grad_norm': 2.534024477005005, 'learning_rate': 0.00022951189021690058, 'epoch': 1.61}
{'loss': 0.1849, 'grad_norm': 1.6236348152160645, 'learning_rate': 0.00022929578317474914, 'epoch': 1.61}
{'loss': 0.0888, 'grad_norm': 1.1016074419021606, 'learning_rate': 0.00022907944746413238, 'epoch': 1.62}
{'loss': 0.2281, 'grad_norm': 2.017392635345459, 'learning_rate': 0.00022886288370890635, 'epoch': 1.62}
{'loss': 0.1402, 'grad_norm': 1.6875170469284058, 'learning_rate': 0.00022864609253358474, 'epoch': 1.62}
{'loss': 0.3758, 'grad_norm': 2.8791697025299072, 'learning_rate': 0.0002284290745633371, 'epoch': 1.62}
{'loss': 0.2123, 'grad_norm': 1.8602670431137085, 'learning_rate': 0.00022821183042398687, 'epoch': 1.63}
{'loss': 0.1592, 'grad_norm': 1.5586128234863281, 'learning_rate': 0.00022799436074200989, 'epoch': 1.63}
{'loss': 0.2213, 'grad_norm': 2.361213207244873, 'learning_rate': 0.00022777666614453215, 'epoch': 1.63}
{'loss': 0.1706, 'grad_norm': 1.801474928855896, 'learning_rate': 0.00022755874725932854, 'epoch': 1.64}
{'loss': 0.1198, 'grad_norm': 1.3536243438720703, 'learning_rate': 0.0002273406047148205, 'epoch': 1.64}
{'loss': 0.4919, 'grad_norm': 2.9457881450653076, 'learning_rate': 0.00022712223914007456, 'epoch': 1.64}
{'loss': 0.1856, 'grad_norm': 2.1355507373809814, 'learning_rate': 0.00022690365116480036, 'epoch': 1.64}
{'loss': 0.1414, 'grad_norm': 1.6398710012435913, 'learning_rate': 0.00022668484141934896, 'epoch': 1.65}
{'loss': 0.2047, 'grad_norm': 2.209750175476074, 'learning_rate': 0.0002264658105347108, 'epoch': 1.65}

 34%|██████████████████████████████████████████████▉                                                                                            | 624/1850 [01:32<02:32,  8.03it/s]
{'loss': 0.0827, 'grad_norm': 0.8925538659095764, 'learning_rate': 0.00022602708787502327, 'epoch': 1.65}
{'loss': 0.1144, 'grad_norm': 1.3775546550750732, 'learning_rate': 0.00022580739736513623, 'epoch': 1.66}
{'loss': 0.1442, 'grad_norm': 1.8041987419128418, 'learning_rate': 0.00022558748824638345, 'epoch': 1.66}
{'loss': 0.2451, 'grad_norm': 2.06189227104187, 'learning_rate': 0.00022536736115292584, 'epoch': 1.66}
{'loss': 0.0841, 'grad_norm': 1.1969101428985596, 'learning_rate': 0.00022514701671955283, 'epoch': 1.66}
{'loss': 0.1316, 'grad_norm': 1.5744537115097046, 'learning_rate': 0.00022492645558168048, 'epoch': 1.67}
{'loss': 0.1876, 'grad_norm': 2.1363601684570312, 'learning_rate': 0.00022470567837535002, 'epoch': 1.67}
{'loss': 0.1215, 'grad_norm': 1.1467093229293823, 'learning_rate': 0.00022448468573722552, 'epoch': 1.67}
{'loss': 0.0748, 'grad_norm': 0.8875892758369446, 'learning_rate': 0.00022426347830459254, 'epoch': 1.68}
{'loss': 0.1812, 'grad_norm': 1.8745849132537842, 'learning_rate': 0.00022404205671535583, 'epoch': 1.68}
{'loss': 0.2649, 'grad_norm': 2.3427529335021973, 'learning_rate': 0.00022382042160803782, 'epoch': 1.68}
{'loss': 0.1909, 'grad_norm': 2.0464296340942383, 'learning_rate': 0.0002235985736217767, 'epoch': 1.68}
{'loss': 0.1568, 'grad_norm': 1.6251827478408813, 'learning_rate': 0.00022337651339632446, 'epoch': 1.69}
{'loss': 0.0138, 'grad_norm': 0.16875673830509186, 'learning_rate': 0.00022315424157204518, 'epoch': 1.69}

 35%|████████████████████████████████████████████████                                                                                           | 640/1850 [01:34<02:31,  7.99it/s]
{'loss': 0.3728, 'grad_norm': 3.229398488998413, 'learning_rate': 0.00022270906569151096, 'epoch': 1.69}
{'loss': 0.1656, 'grad_norm': 2.1106948852539062, 'learning_rate': 0.00022248616291902775, 'epoch': 1.7}
{'loss': 0.2671, 'grad_norm': 2.2200708389282227, 'learning_rate': 0.00022226305111525726, 'epoch': 1.7}
{'loss': 0.0641, 'grad_norm': 0.7569562792778015, 'learning_rate': 0.0002220397309235961, 'epoch': 1.7}
{'loss': 0.1182, 'grad_norm': 1.030307412147522, 'learning_rate': 0.00022181620298804175, 'epoch': 1.71}
{'loss': 0.2335, 'grad_norm': 2.062628984451294, 'learning_rate': 0.0002215924679531907, 'epoch': 1.71}
{'loss': 0.096, 'grad_norm': 1.1531490087509155, 'learning_rate': 0.00022136852646423687, 'epoch': 1.71}
{'loss': 0.148, 'grad_norm': 1.442480206489563, 'learning_rate': 0.00022114437916696927, 'epoch': 1.71}
{'loss': 0.2309, 'grad_norm': 2.274237632751465, 'learning_rate': 0.0002209200267077707, 'epoch': 1.72}
{'loss': 0.2045, 'grad_norm': 1.955749750137329, 'learning_rate': 0.0002206954697336153, 'epoch': 1.72}
{'loss': 0.3701, 'grad_norm': 2.921215534210205, 'learning_rate': 0.00022047070889206726, 'epoch': 1.72}
{'loss': 0.0682, 'grad_norm': 0.7415215969085693, 'learning_rate': 0.00022024574483127846, 'epoch': 1.72}
{'loss': 0.2648, 'grad_norm': 2.2055158615112305, 'learning_rate': 0.00022002057819998683, 'epoch': 1.73}
{'loss': 0.2778, 'grad_norm': 2.2588276863098145, 'learning_rate': 0.0002197952096475146, 'epoch': 1.73}

 35%|█████████████████████████████████████████████████▎                                                                                         | 656/1850 [01:36<02:30,  7.95it/s]
{'loss': 0.0416, 'grad_norm': 0.546668529510498, 'learning_rate': 0.00021934386937922642, 'epoch': 1.74}
{'loss': 0.2179, 'grad_norm': 2.0932209491729736, 'learning_rate': 0.0002191178989649587, 'epoch': 1.74}
{'loss': 0.0489, 'grad_norm': 0.6185625195503235, 'learning_rate': 0.00021889172923260304, 'epoch': 1.74}
{'loss': 0.1208, 'grad_norm': 1.4506652355194092, 'learning_rate': 0.00021866536083437434, 'epoch': 1.74}
{'loss': 0.3386, 'grad_norm': 2.4186348915100098, 'learning_rate': 0.00021843879442306024, 'epoch': 1.75}
{'loss': 0.3107, 'grad_norm': 2.6113131046295166, 'learning_rate': 0.00021821203065201957, 'epoch': 1.75}
{'loss': 0.1498, 'grad_norm': 1.8152027130126953, 'learning_rate': 0.00021798507017518014, 'epoch': 1.75}
{'loss': 0.2446, 'grad_norm': 2.211191177368164, 'learning_rate': 0.00021775791364703708, 'epoch': 1.75}
{'loss': 0.1832, 'grad_norm': 1.931481122970581, 'learning_rate': 0.00021753056172265096, 'epoch': 1.76}
{'loss': 0.0677, 'grad_norm': 0.9492096900939941, 'learning_rate': 0.0002173030150576457, 'epoch': 1.76}
{'loss': 0.2162, 'grad_norm': 2.030785322189331, 'learning_rate': 0.00021707527430820685, 'epoch': 1.76}
{'loss': 0.3899, 'grad_norm': 2.5326435565948486, 'learning_rate': 0.00021684734013107963, 'epoch': 1.76}
{'loss': 0.0803, 'grad_norm': 0.8687746524810791, 'learning_rate': 0.00021661921318356703, 'epoch': 1.77}
{'loss': 0.1628, 'grad_norm': 1.4943592548370361, 'learning_rate': 0.00021639089412352807, 'epoch': 1.77}
{'loss': 0.3694, 'grad_norm': 2.9553375244140625, 'learning_rate': 0.0002161623836093756, 'epoch': 1.77}

 36%|██████████████████████████████████████████████████▌                                                                                        | 673/1850 [01:38<02:14,  8.76it/s]
{'loss': 0.4171, 'grad_norm': 2.482285499572754, 'learning_rate': 0.00021570479085514067, 'epoch': 1.78}
{'loss': 0.1889, 'grad_norm': 1.6061254739761353, 'learning_rate': 0.00021547570993463687, 'epoch': 1.78}
{'loss': 0.3242, 'grad_norm': 2.3447751998901367, 'learning_rate': 0.0002152464401991734, 'epoch': 1.78}
{'loss': 0.121, 'grad_norm': 1.522930383682251, 'learning_rate': 0.00021501698230990467, 'epoch': 1.79}
{'loss': 0.0638, 'grad_norm': 0.6917335391044617, 'learning_rate': 0.00021478733692852764, 'epoch': 1.79}
{'loss': 0.073, 'grad_norm': 0.9544181227684021, 'learning_rate': 0.00021455750471728005, 'epoch': 1.79}
{'loss': 0.1442, 'grad_norm': 1.3312923908233643, 'learning_rate': 0.00021432748633893833, 'epoch': 1.79}
{'loss': 0.6054, 'grad_norm': 3.028097629547119, 'learning_rate': 0.00021409728245681586, 'epoch': 1.8}
{'loss': 0.2665, 'grad_norm': 2.3534486293792725, 'learning_rate': 0.00021386689373476087, 'epoch': 1.8}
{'loss': 0.0798, 'grad_norm': 0.9956596493721008, 'learning_rate': 0.0002136363208371547, 'epoch': 1.8}
{'loss': 0.2161, 'grad_norm': 2.0307178497314453, 'learning_rate': 0.00021340556442890973, 'epoch': 1.81}
{'loss': 0.1149, 'grad_norm': 1.2165619134902954, 'learning_rate': 0.0002131746251754675, 'epoch': 1.81}
{'loss': 0.2063, 'grad_norm': 1.741637110710144, 'learning_rate': 0.00021294350374279707, 'epoch': 1.81}
{'loss': 0.3343, 'grad_norm': 2.4012198448181152, 'learning_rate': 0.00021271220079739257, 'epoch': 1.81}
